ï»¿ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Tenure_Years,Tenure_Months,Total_Spend,Total_Purchases,Customer_Type,Family_Size,Campaign_Acceptance_Rate
564,1981,PhD,Married,56937,1,0,2012-04-08,81,746,8,125,11,8,8,7,8,6,9,6,0,1,0,0,0,0,1,44,13,4,906.00,30,High-income,3,20.00
6619,1978,Graduation,Married,38415,1,1,2013-02-01,91,22,1,13,4,0,4,2,1,0,3,7,0,0,0,0,0,0,0,47,12,6,44.00,6,Medium-income,4,0.00
9081,1988,Graduation,Single,20518,1,0,2014-05-18,58,4,1,6,4,1,9,1,1,1,2,5,0,0,0,0,0,0,0,37,11,3,25.00,5,Medium-income,2,0.00
178,1956,Graduation,Married,62503,0,1,2013-02-18,40,478,0,193,110,75,117,4,8,3,11,5,0,0,0,0,0,0,0,69,12,6,973.00,26,High-income,3,0.00
916,1972,PhD,Single,41644,1,1,2014-09-05,67,20,3,4,2,0,2,2,1,0,3,3,0,0,0,0,0,0,0,53,10,11,31.00,6,High-income,3,0.00
5512,1977,Master,Married,55842,0,1,2014-05-23,19,451,0,39,0,4,24,1,7,1,8,5,0,0,0,0,0,0,0,48,11,3,518.00,17,High-income,3,0.00
8970,1972,PhD,Married,62010,0,1,2012-10-23,93,371,22,39,6,0,92,4,6,2,7,5,0,0,0,0,0,0,0,53,12,10,530.00,19,High-income,3,0.00
10581,1977,Graduation,Married,41124,1,0,2012-10-31,41,281,7,84,15,0,119,7,7,3,4,8,0,0,0,0,0,0,0,48,12,9,506.00,21,High-income,3,0.00
5300,1973,Master,Married,38961,1,0,2013-12-30,60,19,7,19,0,1,24,1,2,1,2,7,0,0,0,0,0,0,0,52,11,7,70.00,6,Medium-income,3,0.00
5154,1972,Master,Divorced/Widowed,37760,1,0,2013-11-08,54,26,3,13,2,10,0,1,2,0,3,6,0,0,0,0,0,0,0,53,11,9,54.00,6,Medium-income,2,0.00
8346,1974,Graduation,Single,32233,1,0,2012-08-19,26,138,15,35,25,11,72,2,6,2,2,9,1,0,0,0,0,0,1,51,13,0,296.00,12,Medium-income,2,20.00
1676,1975,Graduation,Married,43057,0,1,2013-10-30,30,213,2,44,0,2,5,4,4,2,5,5,0,0,0,0,0,0,0,50,11,9,266.00,15,High-income,3,0.00
9286,1960,Master,Married,83151,0,0,2012-10-10,93,407,28,100,120,74,18,1,5,9,4,3,0,0,0,0,0,0,0,65,12,10,747.00,19,High-income,2,0.00
2426,1964,PhD,Divorced/Widowed,78825,0,0,2012-09-14,35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,0,1,61,12,11,895.00,29,High-income,1,0.00
5172,1976,Master,Married,65104,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,0,49,11,9,1053.00,17,High-income,3,0.00
5562,1974,Graduation,Married,60093,0,1,2013-06-26,92,502,12,109,16,6,90,2,7,2,10,6,0,0,0,0,0,0,0,51,12,1,735.00,21,High-income,3,0.00
3436,1969,Graduation,Married,14045,1,0,2014-01-26,24,11,0,5,2,1,1,1,1,0,3,7,0,0,0,0,0,0,0,56,11,6,20.00,5,Low-income,3,0.00
3921,1952,"2n Cycle",Divorced/Widowed,28457,0,0,2012-10-28,96,24,1,108,29,29,14,1,4,1,4,8,0,0,0,0,0,0,0,73,12,9,205.00,10,Medium-income,1,0.00
3403,1958,PhD,Married,78952,0,1,2012-09-24,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,0,0,0,0,0,67,12,11,2092.00,21,High-income,3,0.00
22,1976,Graduation,Divorced/Widowed,46310,1,0,2012-03-12,99,185,2,88,15,5,14,2,6,1,5,8,0,0,0,0,0,0,0,49,13,5,309.00,14,High-income,2,0.00
10965,1955,Graduation,Married,76005,0,0,2013-02-22,72,983,20,389,240,50,40,1,3,5,13,6,0,0,0,1,0,0,0,70,12,6,1722.00,22,High-income,2,20.00
9426,1964,Master,Single,58308,0,1,2013-12-01,77,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0,0,61,11,8,900.00,15,High-income,2,0.00
6605,1944,PhD,Divorced/Widowed,55614,0,0,2013-11-27,85,504,13,131,8,0,26,1,9,4,6,7,0,1,0,0,0,0,0,81,11,8,682.00,20,High-income,1,20.00
3136,1962,Master,Divorced/Widowed,59432,0,1,2013-04-13,88,317,25,265,25,19,12,3,5,3,11,5,0,0,0,0,0,0,0,63,12,4,663.00,22,High-income,2,0.00
8737,1978,Graduation,Divorced/Widowed,55563,0,1,2014-05-04,22,29,1,9,2,0,2,1,2,0,3,3,0,0,0,0,0,0,0,47,11,3,43.00,6,High-income,2,0.00
11088,1971,PhD,Married,78642,0,1,2013-04-21,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,0,54,12,4,1816.00,18,High-income,3,0.00
716,1949,PhD,Married,67911,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,76,11,3,976.00,27,High-income,3,0.00
466,1944,Graduation,Married,65275,0,0,2013-03-04,9,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,0,81,12,5,746.00,21,High-income,2,0.00
9135,1950,Graduation,Married,27203,1,1,2012-06-08,92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,0,75,13,2,64.00,6,Medium-income,4,0.00
10623,1961,Master,Married,48330,0,1,2013-11-15,2,28,0,4,0,0,0,1,1,0,3,5,0,0,0,0,0,0,0,64,11,9,32.00,5,High-income,3,0.00
8151,1990,Basic,Married,24279,0,0,2012-12-29,6,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,0,35,12,7,263.00,9,Medium-income,2,0.00
5140,1985,PhD,Married,64355,1,0,2012-08-24,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,0,40,13,0,1445.00,21,High-income,3,0.00
10160,1956,Master,Married,50943,0,1,2013-06-21,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,0,69,12,2,46.00,5,High-income,3,0.00
4945,1953,Graduation,Divorced/Widowed,53653,0,0,2012-07-11,29,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,0,72,13,1,1210.00,28,High-income,1,0.00
10584,1976,Graduation,Married,65665,0,1,2013-02-12,77,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,0,49,12,6,945.00,24,High-income,3,0.00
6071,1989,Graduation,Single,81217,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,36,12,1,1157.00,22,High-income,1,0.00
3386,1992,Graduation,Married,34935,0,0,2013-06-21,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,0,33,12,2,137.00,8,Medium-income,2,0.00
8939,1959,Graduation,Divorced/Widowed,61250,0,1,2012-12-16,49,382,138,65,60,26,59,6,5,2,12,5,0,0,0,0,0,0,0,66,12,8,730.00,25,High-income,2,0.00
9925,1981,PhD,Married,39665,1,0,2013-05-25,97,127,1,56,0,1,31,3,4,2,3,7,1,0,0,0,0,0,0,44,12,3,216.00,12,Medium-income,3,20.00
4320,1979,Graduation,Single,60152,0,1,2013-03-28,6,325,83,300,86,58,91,1,6,4,12,3,0,0,0,0,0,0,0,46,12,4,943.00,23,High-income,2,0.00
5389,1964,Graduation,Married,48920,0,2,2013-10-20,93,238,17,68,8,10,6,3,6,2,5,7,0,1,0,0,0,0,0,61,11,10,347.00,16,High-income,4,20.00
6036,1959,Master,Married,89120,0,0,2014-03-17,78,1168,92,408,72,129,55,1,5,6,7,1,0,0,1,0,0,0,0,66,11,5,1924.00,19,High-income,2,20.00
182,1946,PhD,Married,44124,0,1,2013-11-05,62,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0,0,79,11,9,397.00,17,High-income,3,0.00
203,1975,Master,Single,81169,0,0,2013-04-14,47,1288,20,613,80,61,27,1,5,7,9,2,0,0,0,0,0,0,0,50,12,4,2089.00,22,High-income,1,0.00
11025,1961,Graduation,Married,36443,1,1,2013-03-02,9,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,0,64,12,5,138.00,11,Medium-income,4,0.00
10203,1990,Graduation,Single,26095,1,0,2013-06-30,77,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,0,35,12,1,42.00,5,Medium-income,2,0.00
4607,1959,Graduation,Married,71367,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,66,12,0,777.00,17,High-income,2,0.00
3711,1944,Master,Married,80184,0,0,2014-01-03,19,1035,134,670,25,38,0,1,6,3,10,3,0,0,1,1,0,0,0,81,11,7,1902.00,20,High-income,2,40.00
3696,1965,Graduation,Divorced/Widowed,30630,1,1,2014-01-27,67,27,1,12,2,0,10,2,2,0,3,7,0,0,0,0,0,0,0,60,11,6,52.00,7,Medium-income,3,0.00
2532,1987,Master,Single,73454,0,0,2014-01-03,95,982,73,351,56,14,175,1,2,4,6,5,1,0,0,0,0,0,0,38,11,7,1651.00,13,High-income,1,20.00
9214,1991,Graduation,Married,42691,0,0,2013-08-16,48,179,2,64,38,17,58,1,5,1,6,5,0,0,0,0,0,0,0,34,12,0,358.00,13,High-income,2,0.00
4943,1953,Graduation,Married,70503,0,0,2012-09-30,73,1379,33,216,0,33,66,1,2,4,9,6,0,1,1,0,0,0,0,72,12,10,1727.00,16,High-income,2,40.00
35,1987,Graduation,Married,25545,1,0,2012-08-09,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,0,1,38,13,0,210.00,10,Medium-income,3,0.00
2258,1986,Graduation,Married,32880,1,0,2012-04-12,76,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,0,39,13,4,42.00,5,Medium-income,3,0.00
4322,1958,PhD,Married,77863,0,0,2013-11-27,20,881,38,319,16,25,12,1,4,5,10,2,0,0,0,0,0,0,0,67,11,8,1291.00,20,High-income,2,0.00
713,1977,Master,Married,50353,0,0,2014-08-06,72,141,15,153,67,31,35,1,4,4,6,3,0,0,0,0,0,0,0,48,11,0,442.00,15,High-income,2,0.00
4702,1964,Graduation,Single,61839,0,0,2012-12-08,20,1000,155,379,224,17,120,1,4,8,4,8,0,0,0,0,0,0,0,61,12,8,1895.00,17,High-income,1,0.00
3281,1960,PhD,Married,49154,1,1,2013-03-11,69,206,10,67,30,27,71,6,4,1,8,6,0,0,0,0,0,0,0,65,12,5,411.00,19,High-income,4,0.00
702,1975,"2n Cycle",Divorced/Widowed,47682,0,1,2013-02-15,80,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,0,50,12,6,521.00,19,High-income,2,0.00
2004,1969,Graduation,Single,72679,0,1,2013-09-18,65,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0,0,56,11,11,1168.00,17,High-income,2,0.00
4769,1977,Master,Married,57954,1,1,2014-06-18,52,456,4,24,0,0,9,7,8,2,6,7,0,1,0,0,0,0,0,48,11,2,493.00,23,High-income,4,20.00
4437,1962,Graduation,Married,65316,1,1,2013-04-24,65,112,6,92,3,9,38,2,3,2,5,4,0,0,0,0,0,0,0,63,12,4,260.00,12,High-income,4,0.00
8724,1982,Graduation,Single,28567,1,0,2013-06-17,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0,43,12,2,46.00,7,Medium-income,2,0.00
10741,1951,Master,Married,47352,0,1,2013-11-04,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,74,11,9,319.00,16,High-income,3,0.00
1991,1967,Graduation,Married,44931,0,1,2014-01-18,0,78,0,11,0,0,7,1,2,1,3,5,0,0,0,0,0,0,0,58,11,7,96.00,7,High-income,3,0.00
6931,1967,Graduation,Divorced/Widowed,76982,0,0,2014-02-15,19,464,151,292,65,60,30,1,8,3,4,4,0,0,1,0,0,0,1,58,11,6,1062.00,16,High-income,1,20.00
11096,1952,"2n Cycle",Married,57247,0,1,2013-08-08,50,99,4,32,37,54,6,2,2,1,7,2,0,0,0,0,0,0,0,73,12,0,232.00,12,High-income,3,0.00
304,1981,Master,Single,22944,1,0,2013-12-23,67,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,0,44,11,8,76.00,9,Medium-income,2,0.00
3665,1977,"2n Cycle",Married,25315,1,0,2013-07-11,46,1,9,8,11,3,22,3,3,0,3,8,0,0,0,0,0,0,0,48,12,1,54.00,9,Medium-income,3,0.00
10591,1969,Graduation,Divorced/Widowed,43638,0,1,2012-06-08,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,0,56,13,2,201.00,11,High-income,2,0.00
5036,1984,PhD,Single,42710,1,0,2012-11-28,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,0,41,12,8,406.00,14,High-income,2,0.00
5547,1982,PhD,Married,84169,0,0,2013-07-08,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1,43,12,1,1919.00,20,High-income,2,40.00
7822,1976,Graduation,Married,54058,0,1,2013-04-06,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,0,49,12,4,662.00,20,High-income,3,0.00
8541,1990,"2n Cycle",Married,24683,1,0,2014-08-03,98,8,4,10,6,7,6,2,2,0,4,5,0,0,0,0,0,0,0,35,11,0,41.00,8,Medium-income,3,0.00
10955,1964,Graduation,Divorced/Widowed,85620,0,0,2014-07-01,68,416,46,925,60,107,46,1,3,6,4,1,0,0,0,0,0,0,1,61,11,1,1600.00,14,High-income,1,0.00
4368,1980,Graduation,Married,47850,1,0,2013-03-12,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,0,45,12,5,134.00,8,High-income,3,0.00
9671,1968,Graduation,Married,19514,1,1,2014-01-26,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,1,57,11,6,69.00,10,Low-income,4,20.00
2256,1973,Master,Married,27159,1,1,2014-03-29,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,52,11,4,21.00,6,Medium-income,4,0.00
4279,1963,"2n Cycle",Single,39548,1,1,2014-03-31,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,0,62,11,4,54.00,7,Medium-income,3,0.00
5371,1989,Graduation,Single,21474,1,0,2014-08-04,0,6,16,24,11,0,34,2,3,1,2,7,1,0,0,0,0,0,1,36,11,0,91.00,8,Medium-income,2,20.00
9240,1971,PhD,Single,60504,0,1,2014-07-02,73,458,0,24,6,4,34,2,6,2,8,6,0,0,0,0,0,0,0,54,11,1,526.00,18,High-income,2,0.00
9460,1963,Graduation,Married,22419,0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,62,12,4,162.00,8,Medium-income,2,0.00
9504,1949,Master,Married,81698,0,0,2013-06-11,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,0,1,76,12,2,1008.00,25,High-income,2,0.00
8692,1952,Graduation,Married,43462,1,1,2012-12-09,50,90,17,97,15,6,15,6,4,1,5,8,0,0,0,0,0,0,0,73,12,8,240.00,16,High-income,4,0.00
448,1978,PhD,Single,54880,1,0,2013-01-03,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,0,47,12,7,795.00,21,High-income,2,0.00
8314,1982,Graduation,Married,79908,0,0,2013-05-04,30,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,0,43,12,3,1772.00,19,High-income,2,20.00
8420,1970,"2n Cycle",Married,15315,0,0,2013-03-08,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,55,12,5,64.00,8,Low-income,2,0.00
3174,1959,Graduation,Married,87771,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,66,12,3,1957.00,20,High-income,3,80.00
7685,1978,Graduation,Married,33039,1,0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,47,11,11,78.00,7,Medium-income,3,0.00
3179,1980,Graduation,Single,81741,0,0,2013-06-16,75,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,0,45,12,2,1572.00,19,High-income,1,0.00
9780,1971,Master,Married,71499,0,1,2013-06-25,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,0,54,12,2,795.00,26,High-income,3,0.00
10681,1970,"2n Cycle",Married,62466,0,1,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,55,11,7,889.00,26,High-income,3,0.00
10232,1963,PhD,Divorced/Widowed,48799,0,1,2013-05-11,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,0,62,12,3,331.00,15,High-income,2,0.00
4184,1950,PhD,Married,52157,0,1,2014-07-06,48,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,0,75,11,1,265.00,12,High-income,3,0.00
9120,1962,Graduation,Single,66565,0,1,2012-05-12,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,0,63,13,3,1065.00,19,High-income,2,0.00
891,1951,Master,Married,29298,1,1,2013-07-09,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,0,74,12,1,11.00,4,Medium-income,4,0.00
10381,1979,Graduation,Single,47691,0,1,2013-05-07,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,46,12,3,21.00,4,High-income,2,0.00
3525,1970,Graduation,Married,38200,1,1,2012-07-12,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,55,13,1,17.00,4,Medium-income,4,0.00
6818,1974,Graduation,Married,44989,0,1,2012-12-09,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,51,12,8,369.00,16,High-income,3,0.00
3526,1968,PhD,Married,38443,1,1,2014-01-27,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,0,57,11,6,38.00,6,Medium-income,4,0.00
8181,1978,"2n Cycle",Single,38593,1,0,2013-09-13,42,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,0,47,11,11,177.00,11,Medium-income,2,0.00
1029,1970,PhD,Married,64413,0,1,2013-01-08,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,0,55,12,7,279.00,12,High-income,3,0.00
7369,1981,Master,Married,36959,1,0,2013-02-10,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,0,44,12,6,62.00,7,Medium-income,3,0.00
2574,1977,PhD,Married,61996,0,1,2013-01-31,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,0,1,48,12,6,1230.00,21,High-income,3,60.00
8159,1968,Graduation,Married,51287,1,1,2014-01-04,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,0,57,11,7,182.00,11,High-income,4,0.00
1160,1970,Graduation,Married,13260,1,1,2013-08-23,48,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0,0,55,12,0,49.00,10,Low-income,4,0.00
10242,1966,PhD,Married,47472,1,1,2013-09-16,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,0,59,11,11,75.00,8,High-income,4,0.00
5253,1956,Master,Married,54603,1,1,2013-09-07,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,0,69,11,11,227.00,16,High-income,4,0.00
5966,1974,PhD,Married,45207,1,1,2012-10-11,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,0,51,12,10,215.00,15,High-income,4,20.00
5314,1951,Graduation,Married,40689,0,1,2013-03-18,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,0,74,12,5,444.00,20,High-income,3,0.00
5081,1967,"2n Cycle",Married,47821,1,1,2013-10-20,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,0,58,11,10,47.00,5,High-income,4,0.00
5123,1951,Master,Married,27450,0,0,2013-04-15,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,0,74,12,4,143.00,7,Medium-income,2,0.00
5756,1983,Graduation,Married,39453,1,0,2014-03-04,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,0,42,11,5,55.00,7,Medium-income,3,0.00
8036,1971,"2n Cycle",Married,26850,1,1,2014-04-18,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,0,54,11,4,63.00,11,Medium-income,4,0.00
9058,1955,Graduation,Divorced/Widowed,79800,0,0,2012-09-23,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,1,70,12,11,1867.00,22,High-income,1,60.00
5057,1961,Master,Married,61794,0,1,2013-09-14,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,0,64,11,11,611.00,20,High-income,3,0.00
254,1955,Graduation,Married,53863,0,1,2014-05-17,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,0,70,11,3,473.00,18,High-income,3,20.00
4179,1959,Graduation,Married,24221,0,0,2013-08-20,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,0,66,12,0,55.00,6,Medium-income,2,0.00
3710,1984,PhD,Single,39684,1,0,2012-12-10,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,1,41,12,8,81.00,7,Medium-income,2,0.00
7627,1975,Master,Married,92163,0,0,2012-12-12,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,1,50,12,8,2086.00,21,High-income,2,40.00
4501,1965,Master,Single,69882,0,0,2013-10-11,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,0,60,11,10,1478.00,20,High-income,1,0.00
6424,1977,Graduation,Married,33178,1,0,2014-01-30,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,0,48,11,6,49.00,5,Medium-income,3,0.00
3075,1972,PhD,Married,59973,0,0,2013-11-09,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,0,53,11,9,382.00,15,High-income,2,0.00
4992,1975,Master,Married,17459,1,0,2013-09-19,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,1,50,11,11,69.00,9,Low-income,3,0.00
5252,1969,Graduation,Divorced/Widowed,23910,1,0,2012-10-26,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,0,56,12,9,67.00,6,Medium-income,2,0.00
7444,1969,Master,Married,42169,1,1,2013-10-19,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,0,56,11,10,30.00,6,High-income,4,0.00
6919,1978,"2n Cycle",Married,26224,1,0,2013-04-06,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,0,47,12,4,63.00,9,Medium-income,3,0.00
3537,1981,Graduation,Married,31089,1,0,2012-08-17,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,0,44,13,0,79.00,10,Medium-income,3,0.00
10277,1961,Graduation,Single,30081,0,1,2013-02-21,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,0,64,12,6,42.00,5,Medium-income,2,0.00
2453,1960,Graduation,Married,62807,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,65,12,11,819.00,23,High-income,3,0.00
7972,1955,Graduation,Single,72906,0,0,2013-09-17,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,0,70,11,11,1151.00,17,High-income,1,0.00
895,1948,PhD,Married,61467,0,2,2012-09-12,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,0,77,12,11,594.00,20,High-income,4,0.00
1177,1966,Master,Married,49618,1,1,2013-01-26,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,0,59,12,6,129.00,11,High-income,4,0.00
7141,1986,Master,Single,21888,1,0,2012-12-29,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,1,39,12,7,213.00,12,Medium-income,2,0.00
7232,1973,Graduation,Divorced/Widowed,42429,0,1,2014-11-02,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,0,52,10,9,67.00,7,High-income,2,0.00
8477,1956,Graduation,Divorced/Widowed,26150,2,1,2013-11-03,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,0,69,11,9,28.00,5,Medium-income,4,0.00
2457,1975,Basic,Married,30801,0,1,2012-10-26,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,0,50,12,9,45.00,6,Medium-income,3,0.00
988,1965,Graduation,Married,81168,0,0,2014-07-05,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0,60,11,1,1193.00,18,High-income,2,20.00
7930,1969,Master,Single,26877,0,0,2013-08-19,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,0,56,12,0,268.00,12,Medium-income,1,0.00
4587,1944,Master,Divorced/Widowed,45006,0,0,2013-07-18,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,0,81,12,1,266.00,12,High-income,1,0.00
6682,1973,Basic,Married,18978,1,0,2012-11-12,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,0,52,12,9,37.00,5,Low-income,3,0.00
6222,1967,Graduation,Married,22574,2,1,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,58,11,9,37.00,7,Medium-income,5,0.00
10299,1969,PhD,Single,48240,0,0,2012-09-11,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,1,56,12,11,882.00,25,High-income,1,0.00
3083,1974,Graduation,Married,45837,1,1,2013-07-26,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,0,51,12,0,373.00,18,High-income,4,0.00
8953,1965,Master,Single,35791,2,1,2013-06-05,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,60,12,2,35.00,6,Medium-income,4,0.00
1503,1976,PhD,Married,162397,1,1,2013-03-06,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,49,12,5,107.00,1,High-income,4,0.00
8650,1978,Graduation,Divorced/Widowed,54162,1,1,2013-03-18,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,0,47,12,5,42.00,5,High-income,3,0.00
10862,1960,Master,Married,30522,0,1,2012-08-17,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,0,65,13,0,326.00,17,Medium-income,3,0.00
2782,1961,PhD,Married,54456,0,1,2013-11-07,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,64,11,9,404.00,17,High-income,3,0.00
6941,1971,Graduation,Single,31632,0,0,2013-07-14,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,0,54,12,1,95.00,6,Medium-income,1,0.00
10972,1949,Graduation,Divorced/Widowed,72298,0,0,2014-10-03,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,0,76,10,10,939.00,14,High-income,1,40.00
10708,1978,"2n Cycle",Single,36975,1,0,2013-12-28,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,0,47,11,7,33.00,5,Medium-income,2,0.00
6583,1955,"2n Cycle",Married,72635,0,0,2013-03-06,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,70,12,5,981.00,21,High-income,2,20.00
